track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
5qsKdwDWbhNTygUO4mGpix,We Won't Be Alone (feat. Laura Brehm),Feint,4,3aH62Qc5rMIwDOU2GDcFca,We Won't Be Alone (feat. Laura Brehm),2015-09-18,Happy EDM,3d2JFEbvcx7p2CHkBaQeMZ,edm,pop edm,0.377,0.858,11,-4.9,0,0.148,0.134,0.00185,0.0985,0.117,174.751,234475
5qvGIVwLPiqAyJuohXwvSM,Blaze It Up,LOOPERS,31,3nB5R5wBFXVJoZRNRFRlXg,Blaze It Up,2017-09-22,Electro House,6k45gxiQhfVqACfIdqONsC,edm,electro house,0.696,0.938,7,-4.011,1,0.0943,0.00211,0.231,0.0812,0.427,128.048,185226
5r5fT6jiJ967oxQ0qne9Hs,We Own the Night - Original Mix,Tiësto,17,1sRQsBCndVdWuYjK11PQYu,We Own The Night,2012-06-11,Gym (Melbourne Bounce/Progressive House),5BqOZpVEqRDfZScvW1QUyA,edm,progressive electro house,0.707,0.882,7,-3.207,1,0.0719,0.000807,0.0591,0.0812,0.51,130.012,331373
5rE7rJwrAiCypgcYfvFnE9,Lean On (feat. MØ & DJ Snake) - Tiësto & MOTi Remix,Major Lazer,0,1mIQsgDRZ3hKx94HQRMXxR,Lean On (Remixes) [feat. MØ & DJ Snake] Vol.2,2015-09-04,Jeff Seid Electro House,2Tisn6NZbeofpc57Oc6MGo,edm,electro house,0.463,0.889,5,-3.189,1,0.126,0.0354,0.382,0.186,0.21,127.973,296350
5rJ0Gko12iELLm4GjfMjex,Cold Heart,Lonely in the Rain,27,2OWnFndhgYAcL1coN5G22V,Cold Heart,2019-06-21,Electro Posé - Discoveries,6nZaTh6K1SwhdELFTmA99C,edm,electro house,0.69,0.561,1,-11.253,1,0.0522,0.171,0.0497,0.162,0.361,115.038,194098
5rTkhUIFPbkqwb99ZA8PW3,Every Single Night - Extended Mix,Norde,26,0JH3f1kTZ8SumOKnhwqCm9,Every Single Night,2015-09-25,@deniceemoberg EDM - POP REMIXES,2fbrY1tuoW8Uji14H7623k,edm,pop edm,0.435,0.786,6,-6.063,1,0.0934,0.131,0.00305,0.0839,0.794,181.485,323306
5rUJMReNdG8ppsTdBusoBO,Lay It All on Me - Robin Schulz Extended Remix,Rudimental,31,1tXOtm6NxeO25LCdtFe86j,Lay It All on Me (The Remixes),2015-11-20,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.734,0.654,6,-7.785,1,0.0437,0.00535,0.00265,0.0426,0.513,121.994,381802
5rmkdWaxZb2jp5KNATEWXq,Something Like That,Mike Candys,35,1oFN82IrY4FHJNpuuvFHxl,Something Like That,2019-12-13,Electro House Top Tracks,1G0q0NK7g3C0XerNqq7GbL,edm,electro house,0.722,0.922,4,-4.243,0,0.124,0.161,0.826,0.438,0.297,125.07,164160
5rzKWUtELfq8ijj8xdzP8m,Till It Hurts Ft. Ayden - LNY TNZ Remix,Yellow Claw,0,7vTs9dQcKjFbqtIVrTM7Zu,Till It Hurts Ft. Ayden (The Remixes),2015-03-30,Epic Bass Drops,49EXQVXh5k1t8SOhmUeyU7,edm,big room,0.548,0.974,5,-2.987,0,0.0852,0.0178,7.82e-05,0.0553,0.534,149.994,244400
5sAtmnbTB77xXgqb2UHhxC,Kinetic Collector,Boo Riley,36,5eFd4nAIEvB2E611Bjzuw7,Kinetic Collector,2017-04-09,2010 - 2011 - 2012 - 2013 - 2014 - 2015 - 2016 - 2017 - 2018 - 2019 - 2020 TOP HITS,2DjIfVDXGYDgRxw7IJTKVb,edm,pop edm,0.551,0.765,1,-5.844,1,0.0368,0.00376,0.0128,0.0836,0.635,147.901,192757
5sFnHy3Dvnbu5tFTPDMAuH,Brandvarm (Theis EZ Remix),Fremmed,32,5fKSlBn6821QbnFwU8ROc1,Brandvarm (Theis EZ Remix),2019-10-09,Bounce United,08QTrfsYYouffgnPjmllAQ,edm,big room,0.852,0.787,5,-4.007,1,0.144,0.0233,0.000473,0.244,0.636,128.034,161433
5sKuVseU4s4Mlq3Qz72W4y,B Side Boogie - Sound Of Legend Remix,Dada Life,14,1yOKW090xo0MMxcnP80n3y,Our Nation (The Remixes),2019-02-08,Big Room 2019,6SrHyxIxWfQx9ISEr6yowk,edm,big room,0.567,0.97,7,-2.269,0,0.09,0.0841,0.0114,0.18,0.158,127.98,196920
5sNRVofGC9O0CJ7xwY2Nhj,Symphonica - Original Mix,Nicky Romero,12,2UctFrK6misgjelNvEVKjn,Symphonica,2013-06-03,Gym (Melbourne Bounce/Progressive House),5BqOZpVEqRDfZScvW1QUyA,edm,progressive electro house,0.813,0.725,0,-2.904,0,0.0475,0.00212,0.083,0.0906,0.274,128.001,308307
5sYzg83Vy4IW4TfE9jwk8g,Invincible - Radio Edit,Borgeous,0,3NArAQULJ5BMoR8YY5UdWA,Invincible,2014-02-03,♥ EDM LOVE 2020,6jI1gFr6ANFtT8MmTvA2Ux,edm,progressive electro house,0.613,0.775,6,-4.04,0,0.0409,0.00678,0.0,0.0677,0.391,127.906,204609
5sfDRsJPr76mjdjrMnB2k6,I Want U,Loosid,32,71Kzz1haN5Zj92NI3YM7AO,I Want U,2016-12-23,💊ELECTRO-HOUSE-TECH💊,0AFYmoSuoMQiGGjzvBwr6u,edm,electro house,0.627,0.971,9,-5.131,0,0.0456,0.0205,0.869,0.0756,0.315,126.02,229524
5t1d0i6Mg3WJntVNbfIClG,Bad Emotions,Rob Stepwart,13,246E5OvV4QXhPrGOSj7vdb,Trip Stories,2018-11-27,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.78,0.802,3,-3.779,0,0.0733,0.00544,0.755,0.102,0.936,128.0,165400
5t5e19EoXJGGt3l6XNnRgx,Invitation (feat. Yade Lauren),Yellow Claw,0,6Omn0WS6Cp0XFFeEtCoATT,Invitation (feat. Yade Lauren),2016-07-15,EDM/POP,6gHk5RFrnALbDNJdaXKivi,edm,pop edm,0.598,0.842,5,-5.612,0,0.0815,0.0978,7.67e-05,0.644,0.591,103.921,152461
5t85W1qxN3skaaomSUdUbN,Squeaky,Born Dirty,32,6gjXCaT2wouqfkozCENV0V,Insomniac Records Presents: EDC Las Vegas 2019,2019-05-10,Nasty Bits,37i9dQZF1DX2VvACCrgjrt,edm,electro house,0.801,0.846,9,-3.81,1,0.0428,0.00215,0.795,0.24,0.202,125.016,205000
5tB05uMCDMwIfZ81siwX6t,Lift Me Up,Toby Green,0,6mJUEQlpUp1vUIpz1ywgtt,Lift Me Up,2017-07-18,Jeff Seid Electro House,2Tisn6NZbeofpc57Oc6MGo,edm,electro house,0.607,0.972,11,-2.985,0,0.047,0.00481,0.287,0.072,0.251,125.011,159360
5tMECisT5YNddeDfSHx1Db,Promise - David Ezra Remix,Indigo Blue,19,7DL7l1vsFkATupppstS9WK,Promise (David Ezra Remix),2017-09-05,SINULOG Festival 2020,0COM4nZqdXC3sMjVdcaU7V,edm,big room,0.753,0.718,4,-4.376,1,0.0477,0.0363,0.0,0.116,0.426,107.982,168516
5tnE17qEZgk3kpxesiUt22,Push Da Faders,MADDOW,17,5NNSM6L6kCyf95gYazhAdn,Push Da Faders,2018-10-19,Big Room EDM,3S03NWbWkrR1e7DPH9rf9Z,edm,big room,0.805,0.961,6,-2.721,0,0.219,0.0441,0.648,0.247,0.601,128.008,170156
5tqDJzxqgbYKBiGlHDvun5,Brighter (feat. Jeff Sontag & I Am Lightyear) [Radio Edit],Two Friends,30,2gaSCWdsiwsaC9iwvt5qhW,Brighter (Original Mix),2014-02-04,Happy EDM,3d2JFEbvcx7p2CHkBaQeMZ,edm,pop edm,0.539,0.849,10,-5.846,1,0.0776,0.0407,0.000262,0.223,0.432,127.968,283298
5u4gHi1Uj5nerTGExzadrJ,Closer,GAWVI,0,3PHQfakmcBbNvwKb870zRJ,Closer,2017-02-24,CHRISTIAN ELECTRO / DANCE / EDM,0MhTMIo1bgH6zzPh7BdChT,edm,progressive electro house,0.586,0.718,10,-6.73,1,0.0556,0.0145,3e-05,0.148,0.0796,124.324,242151
5uDGa3i2YBIWqJAB2MUtcx,Lovers on the Sun (feat. Sam Martin) - Stadiumx Remix,David Guetta,36,5VqiiqW2Pc2qvPTzvpsiaa,Lovers on the Sun,2014-07-21,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.632,0.9,11,-2.827,0,0.0418,0.000176,0.112,0.0638,0.278,127.989,360238
5uEdRMxRDaWOA4ZWMOEKM1,Memories (feat. Kid Cudi),David Guetta,0,3tBZoofBxnP0BvdeagB2Si,One Love,2009-08-24,Electro/Progressive/Club House,1HtnPDj2V126xB9tJP786P,edm,progressive electro house,0.545,0.919,8,-3.927,1,0.266,0.00171,2.26e-06,0.231,0.351,129.993,210853
5uRjHOMFT16RS1f8ZNlkzm,Think Of Me,Felix Palmqvist,35,4UV7TfNU5THLhrUygxHZjP,Think Of Me,2017-10-20,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,0.499,0.61,1,-4.48,1,0.031,0.606,1.81e-05,0.0693,0.299,155.212,185000
5uSUD9mYTVAcxOr0y95Rk8,Anymore,Marnage,27,7IGqaDUYfhx8xyO6JieBu3,Anymore,2019-09-13,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.668,0.867,2,-4.004,0,0.0487,0.0238,0.0,0.375,0.463,128.074,176250
5ucfLeGN737G44fY41Io6L,Incredible - (extended album version),The Shapeshifters,4,4KyOxLQz4ZrTA8KXJB0SAM,Incredible,2006-01-01,Electro/Progressive/Club House,1HtnPDj2V126xB9tJP786P,edm,progressive electro house,0.736,0.933,9,-5.437,0,0.0541,0.012,0.000226,0.0582,0.726,123.986,383374
5vAdo5AknCrJtRNVWhn3gT,Whisper,A Billion Robots,34,7sAiPnzXcRMqTzLs2U6AQj,Whisper,2019-09-13,Bounce United,08QTrfsYYouffgnPjmllAQ,edm,big room,0.604,0.966,7,-2.683,1,0.085,0.0524,0.0217,0.247,0.118,128.043,142573
5vDl10sh5HSvwVFenagOV1,The Illest - Kronic Remix,Far East Movement,0,7dHsCVaCfi4dqtfxkmsT0d,The Illest (Remixes),2014-01-01,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.78,0.876,0,-3.398,1,0.0399,0.00391,0.0171,0.0746,0.289,130.037,282013
5vhtS62N7gbH3JPLoD3CoE,Take Me Away,Madison Gold,27,59Oqrbm1gADAIGSBqxBxjd,Take Me Away,2018-12-14,Fresh EDM | Progressive House | Electro House | Trap | Deep House | Electronic | Future House/Bass,0FCHg9zJMNNiOokh3hVcxd,edm,progressive electro house,0.797,0.347,0,-10.388,1,0.0663,0.28,0.00497,0.167,0.191,123.027,205960
5wH0WgmowRwJOhVUZE9miS,Come Through,Spencer Annis,13,7DT0xGsfOEah2mgYAcJdo5,Come Through,2018-10-12,CHRISTIAN ELECTRO / DANCE / EDM,0MhTMIo1bgH6zzPh7BdChT,edm,progressive electro house,0.651,0.722,6,-8.332,0,0.133,0.132,0.0226,0.282,0.649,139.948,197179
5wHeoDyCMaMfM23u6anK8R,Break The Silence,Declain,34,4ZxaqgIop7IgKAxaejjOv6,Break The Silence,2019-12-06,"Festival Music 2019 - Warm Up Music (EDM, Big Room & Progressive House)",73uj4YmsC7SJ6SbUMTvf07,edm,progressive electro house,0.279,0.724,4,-4.62,0,0.0609,0.0158,0.000342,0.209,0.104,127.295,166406
5wHwJ5dblqSjmtbzxWMDdk,Colours - Kanallia Remix,Loreno Mayer,19,7hEZtulNA1VJYfrB6zwTkO,Colours (Kanallia Remix),2019-10-04,"Festival Music 2019 - Warm Up Music (EDM, Big Room & Progressive House)",73uj4YmsC7SJ6SbUMTvf07,edm,progressive electro house,0.577,0.92,5,-2.801,0,0.0968,0.0122,0.0,0.688,0.263,129.974,254825
5wkHc9kBoV1jcoCE95ucjg,Pregnant,Malaa,0,2k5OFuAxu69a00sITo9uhN,Pregnant,2015-08-20,💊ELECTRO-HOUSE-TECH💊,0AFYmoSuoMQiGGjzvBwr6u,edm,electro house,0.846,0.873,7,-7.51,1,0.0605,0.143,0.2,0.0542,0.294,120.981,257932
5wnMZz3N68SwPRNkcxKDFA,Dreams,Rob Stepwart,15,246E5OvV4QXhPrGOSj7vdb,Trip Stories,2018-11-27,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.797,0.797,7,-9.376,1,0.0537,0.03,0.799,0.0756,0.305,125.02,138240
5x8m2FqsKVAhzFZiP4n35y,Rollercoaster,Andrew Sound,30,7oxDLuyc2DQmrPjE8DPhJq,Rollercoaster,2019-12-06,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.712,0.987,11,-6.515,0,0.204,0.00374,0.317,0.345,0.302,126.081,165714
5xARsmYzBFk5onyIWoAIMH,Inferno,Hechmann,26,0vW1IWBWmzpMZvWTsUBRUh,Inferno,2017-05-05,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,0.678,0.677,1,-6.676,1,0.0413,0.334,0.0,0.0909,0.342,100.05,245772
5xBNEo5Js6oKqNH40UK2QW,Commies - Avalon & Laughing Buddha Remix,Circuit Breakers,26,6Y9l3skgelDRxoFAGQSNUB,"The Remixes, Vol. 2",2017-03-27,Underground Party | Hypnotic | Minimal | Acid | Big Room | Tech | Liquid,29jj7pQlDqnWclbHQk21Rq,edm,progressive electro house,0.643,0.956,6,-6.598,0,0.0615,0.000171,0.685,0.352,0.262,142.999,469930
5xL84TYVoMCJZc3ZIv50x4,Tunnel Vision - Don Diablo Edit,Zonderling,3,017W32dwhj2rGVWkZkwVSu,Cluster EP,2017-01-27,Big Room House,7vJOXFe40axY7qS39vGDyH,edm,big room,0.763,0.913,5,-4.1,0,0.112,0.234,0.453,0.11,0.363,125.999,215476
5xLaNp9RlxTOhmpOZtvBdq,Rampage [Mix Cut] - Original Mix,Bassjackers,22,4h5L9ygzxbc9GrWuhyHngh,Hardwell Presents Revealed Vol. 5,2014-06-27,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.324,0.876,5,-5.981,0,0.0594,0.000147,0.967,0.371,0.0494,130.052,250867
5xLjBClF5iw43qwQMzBiXV,Blaze of Glory,Daemus Moon,19,6GlL7UXs4Ty8lpJ7eJBqis,Magnum,2019-04-28,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.452,0.962,0,-5.171,1,0.0508,0.0221,0.91,0.159,0.892,128.024,123750
5xqVBEdPfunVN9WYJTJmve,Live Robot Swing,DJ Mibor,20,0wf2bl3ph8SCZz9RfYtjI9,Live Robot Swing,2019-05-24,Electro Swing Top 100,5M7xLCQTYJL0lbKIrUn3a4,edm,electro house,0.874,0.647,0,-6.99,1,0.0964,0.00118,0.63,0.602,0.713,124.026,352259
5y1OClzGRMXQYZ2OP6zvos,Tattoos,Caravan Palace,31,3qU4wXm0Qngbtnr5PiLbFX,<I°_°I>,2015-10-16,Electro Swing Top 100,5M7xLCQTYJL0lbKIrUn3a4,edm,electro house,0.83,0.958,0,-4.734,1,0.22,0.199,2.48e-05,0.112,0.654,120.014,207293
5yENAHspYuILhevCbYhGQ5,Let's Get This Thing Started - Original Mix,Andy Mcgirr,0,6C3YqyzCHNUeWdWY5GwH2O,Ibiza House Underground 2014,2014-06-30,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.724,0.865,2,-8.454,1,0.0823,0.00774,0.842,0.356,0.442,123.952,410806
5yOQ7KQIHkSX4KDvHFIf9F,Area51,Hardwell,26,0lAlImVAfc466WiCAiEMlh,United We Are,2015-01-23,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.634,0.862,6,-4.764,0,0.0977,7.23e-05,0.00549,0.155,0.493,128.149,180000
5yVnJq7vmGnvQdOXC7CdUG,HER,Block B,0,6rE5BUnkRHt9swemITej32,HER,2014-01-01,K-Crazy Michioso Tunes,37i9dQZF1DWUXxc8Mc6MmJ,edm,pop edm,0.648,0.897,8,-2.057,1,0.193,0.0453,0.0,0.114,0.86,162.014,179053
5ybydtBlJJL82AprlvN7Lg,Magnets - A-Trak Remix,Disclosure,2,06tuUa5n7dvjX4zRMQLBSo,Magnets (The Remixes),2015-11-16,@deniceemoberg EDM - POP REMIXES,2fbrY1tuoW8Uji14H7623k,edm,pop edm,0.618,0.82,10,-5.7,0,0.0871,0.0578,0.000171,0.131,0.56,125.019,260443
5yl2YyDgcpERTZoZHD9Etl,Dynamite,Gareth Emery,0,3Zm13AWIMBpJbwFzenqy9V,Drive,2014-04-01,♥ EDM LOVE 2020,6jI1gFr6ANFtT8MmTvA2Ux,edm,progressive electro house,0.576,0.693,5,-6.113,1,0.0312,0.0111,0.656,0.0991,0.314,127.986,292284
5yp5m9bCJoUANiUmArFBXh,Transience,Nash Hawkins,6,2egwKQ3maLhCh2DM1UajMp,Traction,2019-08-02,CHRISTIAN ELECTRO / DANCE / EDM,0MhTMIo1bgH6zzPh7BdChT,edm,progressive electro house,0.672,0.744,10,-9.038,0,0.182,0.035,0.9,0.099,0.186,156.037,264511
5ypMnVLjhF2W3uEyGRh1Hj,Sad But True,Boris Brejcha,0,2HIDDLbmAz2UiZpI2LaOII,FEAR,2016-09-13,Underground Party | Hypnotic | Minimal | Acid | Big Room | Tech | Liquid,29jj7pQlDqnWclbHQk21Rq,edm,progressive electro house,0.82,0.425,2,-10.306,1,0.0877,0.000694,0.906,0.112,0.307,125.001,481920
5yrucjkvhw5RaNZHCA3rf1,Jumping Jack,Justin Mylo,0,3cMK6QZDFjZ4xTnC8nxhLB,Jumping Jack,2016-07-29,Jeff Seid Electro House,2Tisn6NZbeofpc57Oc6MGo,edm,electro house,0.731,0.937,5,-5.2,0,0.0504,0.00835,0.761,0.148,0.171,128.019,220000
5zBfEZ36QRKjkU0eqNuM8d,Hit It! - Original Extended Mix,Sidney Housen,4,7o1mHnz9g99IvQMnCcShpj,Hit It! (Original Extended Mix),2014-02-17,Fitness Workout Electro | House | Dance | Progressive House,6KnQDwp0syvhfHOR4lWP7x,edm,electro house,0.604,0.656,7,-6.703,1,0.048,0.0138,0.0516,0.0794,0.198,129.982,373385
5zOjF3zyGCUkkFab5u0Xhn,Wake Turbulence - Koen Groeneveld Remake Edit,Koen Groeneveld,3,5gqI0xDFwN9X5GQ3MWlCkY,Wake Turbulence (Koen Groeneveld Remake),2015-08-03,Underground Party | Hypnotic | Minimal | Acid | Big Room | Tech | Liquid,29jj7pQlDqnWclbHQk21Rq,edm,progressive electro house,0.764,0.73,10,-8.007,0,0.0463,0.0204,0.886,0.0824,0.235,124.004,226452
5zZvgHSIf6mroLuK5eOrQB,Bounce,Kura,17,1ozqbjlXwwKYKWxcWkBNvi,Bounce,2016-07-01,Hands Up‏‏​​   ‍,1lSdljPk8zcAdXVMUduDia,edm,progressive electro house,0.574,0.976,1,-3.317,1,0.0528,0.00087,2.98e-05,0.465,0.402,127.99,172503
5zkwxlMBoB54mVEfYDthpr,Fluto,Bigenesis,26,2rNbmQyBKgbnHPyfuGENmP,Fluto,2019-11-08,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.665,0.98,7,-4.283,1,0.0847,0.0145,0.347,0.348,0.282,127.976,115312
5znFetnJFcs6NwKo67xlcK,Bitch Better Have My Money - R3hab Remix,Rihanna,1,01mXRaNPZE3zowFECJtngj,Bitch Better Have My Money (R3hab Remix),2015-05-04,Epic Bass Drops,49EXQVXh5k1t8SOhmUeyU7,edm,big room,0.788,0.921,1,-3.21,0,0.055,0.006,0.00372,0.105,0.551,128.007,228754
5zs6OH39oYJCwNEFSCkhRg,Stole the Night - Ame Remix,Howling,14,4FsIuPG0Ms5AvWNszkZe6w,Stole the Night Remixes,2015-04-24,House/Electro/Progressive/Disco/Lofi/Synthwave,42jbIN5Zj0UUPdtmqxQRKF,edm,progressive electro house,0.802,0.535,9,-11.642,0,0.0629,0.00711,0.889,0.0925,0.481,124.507,451180
5zwBmW0IbXpIA84cVHDGhe,Split (Only U),Tiësto,11,3zgGI1vpYuq7oJ8Pf7oCOs,Split (Only U),2015-09-14,Big Room House | Festival Bangers,5Bx5niVgi3qGQQw06C0RKq,edm,big room,0.634,0.927,1,-3.282,1,0.136,0.048,0.687,0.0864,0.35,128.016,256641
60QoePs4iQCs2aCZm96ew2,I Got Love (feat. Nate Dogg),Don Diablo,5,5GhScpsF1A5XFckLReRWcn,I Got Love (feat. Nate Dogg),2018-12-07,Epic Bass Drops | Best House Mixes,4IS7o1utOzhimFEFnj9gmu,edm,progressive electro house,0.849,0.955,1,-1.862,1,0.153,0.286,0.000862,0.0604,0.545,122.984,159024
60RKznRv8gEAJCyUxfKuYF,Old School Sound,Cesqeaux,36,6MtnOt6BBMsJpSq8zz6S1o,Old School Sound,2019-06-04,Nasty Bits,37i9dQZF1DX2VvACCrgjrt,edm,electro house,0.69,0.854,8,-4.895,1,0.103,0.0114,0.793,0.0662,0.618,150.014,173600
60TXjTTQ259QPWp05OaUT7,Kingdom - Original Mix,Jewelz & Sparks,6,2ffI8WiDk2RKyO66XG279t,Kingdom,2014-07-14,Gym (Melbourne Bounce/Progressive House),5BqOZpVEqRDfZScvW1QUyA,edm,progressive electro house,0.648,0.981,0,-2.235,1,0.168,0.00489,0.804,0.193,0.309,127.993,268359
60bhhX6Jxyldf26yuQKfnP,Rocket - Original Mix,W&W,36,4z0vz4rcr5mH0dH6kFGqe2,Rocket,2014-05-05,Big Room House | Festival Bangers,5Bx5niVgi3qGQQw06C0RKq,edm,big room,0.674,0.956,8,-2.938,1,0.0559,0.000885,0.599,0.071,0.107,128.034,315000
60ujaCxju6Qndk01pIQ2Pk,Miraj - Original Mix,Sandro Silva,0,2DI4n9885hCIl7DBkz6qRr,Miraj,2014-02-10,Fitness Workout Electro | House | Dance | Progressive House,6KnQDwp0syvhfHOR4lWP7x,edm,progressive electro house,0.545,0.928,4,-3.801,0,0.0475,0.00472,0.826,0.0891,0.408,130.01,310718
61swngFBghaxXM0YT7CDU1,Symphony - Original Mix,Sandro Silva,27,1qavb3OqHQaqU4hxGVy5aC,Symphony,2014-08-04,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.545,0.774,0,-3.689,1,0.044,0.00148,0.933,0.559,0.212,128.026,301890
627xNKrkXJw0L3JKUpJMb1,Not Alone - CHRNS Remix,Sick Individuals,23,62wlJulYUK7LPkoNlX5H6q,Not Alone (CHRNS Remix),2020-01-15,Brand New EDM,2dNitDEHM9FpUGEHWc7zyW,edm,progressive electro house,0.59,0.756,3,-4.274,0,0.0592,0.00424,4.48e-05,0.668,0.409,128.163,163125
62FheCbeT4N5PPKmFD1g4m,Dead Mans Hand - Original Mix,KSHMR,0,1bMQ6Y7C1X5L3QQ2s4hNMy,Dead Mans Hand,2015-02-09,Big Room House | Festival Bangers,5Bx5niVgi3qGQQw06C0RKq,edm,big room,0.585,0.969,7,-3.342,1,0.0935,0.00148,0.767,0.184,0.0661,128.025,255000
62MDahqjuuD2BcZ0QZErzX,Old Love,PLÜM,35,1B8oiOeMUzZoPgIPi44GVh,Old Love,2019-08-16,Electro Posé - Discoveries,6nZaTh6K1SwhdELFTmA99C,edm,electro house,0.789,0.806,6,-8.169,1,0.294,0.534,0.000118,0.0706,0.759,105.007,168571
62Q1gwEGDU9pbOhvmMVq0C,Eine Keine Meine,Sammy Milo,28,5MnJA7Ene73oHQ9QwgGxIn,Eine Keine Meine,2019-08-09,Waves Pop and EDM,64k01l4j6QtnZ8jMaI84AA,edm,pop edm,0.63,0.612,0,-6.451,1,0.0311,0.318,0.000247,0.321,0.388,89.01,276089
62Q3VmZXvsy09Dgc91IY1F,It's You - Ron Basejam Remix,The White Lamp,0,0qIWZmIW9R21xKIS5Dks17,It's You,2012-04-01,House/Electro/Progressive/Disco/Lofi/Synthwave,42jbIN5Zj0UUPdtmqxQRKF,edm,progressive electro house,0.867,0.401,0,-12.045,1,0.092,0.364,0.0187,0.0963,0.689,122.027,478699
62TBVrY0lJkJLg9ZCWdrUg,Now Or Never - R3hab Remix,Halsey,33,4hZ4FcyJqdiytut8MzOreI,Now Or Never (Rehab Remix),2017-09-15,Pop EDM Remixes,4aUEH3uhbofktrFkXOOaKj,edm,pop edm,0.616,0.715,9,-4.711,1,0.0494,0.00501,2.11e-06,0.178,0.291,104.961,184714
62V2Wdw9YsFRXYy3SR4Gtp,Scars To Your Beautiful - NOTD Remix,Alessia Cara,1,6hCL37zhty1HQTuMj4TKYF,Scars To Your Beautiful (Remixes),2016-10-21,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.677,0.826,0,-4.88,1,0.0474,0.0139,1.91e-06,0.109,0.167,101.992,199560
62fMFW5ApAj4B8lXoRoXZU,Top Secret,Martin Numan,18,6Xa2lq5fMJrEynm2i7Fy38,The Black Hole,2018-03-19,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.757,0.694,10,-10.588,0,0.0745,0.0018,0.934,0.326,0.723,127.04,107813
62luj74AgGkT6sKGqTckdU,Catch & Release (Alex Adair Remix),Matt Simons,22,3QFpKHfJtvNi3gWcJc7A85,Catch & Release (Alex Adair Remix),2016-01-22,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.84,0.703,1,-8.985,0,0.166,0.0125,1.17e-05,0.0684,0.465,115.991,184138
63OtmHACoP4tm1aho2vWGe,3000,Jeffrey Eli,25,4GSwEjMrXcTLxFxnN5TreG,3000,2019-11-08,2015 songs,6UJw1egIcZVfrBmcKs5uHH,edm,pop edm,0.589,0.531,0,-7.961,1,0.029,0.133,0.00119,0.208,0.327,75.015,148188
63PJJreKefgW6oIDXkXgiS,Fire And Fever,Keith Cullen,33,3M7QyJwZ91ADJBWUemHrp4,Fire And Fever,2019-11-14,EDM Pop,2d3oOPO0csDU40JyiGwFaF,edm,pop edm,0.877,0.607,4,-7.012,1,0.0647,0.238,0.0,0.0567,0.431,103.986,205427
63VfSf4fqrknzR7H5sb2AS,Pulse,Creendo,33,67Poi1UYJLTskodYZV9H5W,Pulse,2019-08-09,Electro Vibes,0wHHL0TLztL3muzXLCDTQP,edm,electro house,0.482,0.463,7,-16.122,1,0.0422,0.814,0.872,0.112,0.348,171.977,241395
63rp9mfpShJ5mQZGhkcJAT,Ocean,DEAMN,25,7FUFBhXrpBbRhE7ZZDoOFE,Ocean,2018-04-06,Female Vocal EDM,5QaPRbVgbEcCc9jC1UxgD1,edm,progressive electro house,0.637,0.936,1,-2.901,1,0.0418,0.101,0.000377,0.15,0.806,116.035,178966
64HH8QusEYZYm3wZEplgn9,Can't Get Enough - Radio Edit,Tommie Sunshine,24,0tZtQVx6PIXJbu47617O55,Can't Get Enough (Radio Edit),2016-04-29,Hands Up‏‏​​   ‍,1lSdljPk8zcAdXVMUduDia,edm,progressive electro house,0.584,0.86,6,-2.687,0,0.0467,0.118,4.35e-06,0.132,0.109,128.026,222348
